-,1E+12,user,dim1,dim2,dim3
2058402854_GBSSS_contig06472,1195,GBS_Metagenome,284.89783,-78.73159,66.441795
2058403256_GBSSS_contig06475,1195,GBS_Metagenome,422.09475,-55.371358,-117.91514
2058404195_GBSSS_contig06481,1195,GBS_Metagenome,-213.77118,39.871713,68.009599
2058391426_GBSSS_contig06393,1194,GBS_Metagenome,-300.63376,-126.17234,73.55999
2058402720_GBSSS_contig06471,1194,GBS_Metagenome,244.27956,-39.734646,-67.394341
2058403524_GBSSS_contig06477,1194,GBS_Metagenome,-298.78751,-230.85146,186.80522
2058404329_GBSSS_contig06482,1194,GBS_Metagenome,220.00167,-59.766084,100.86188
2058404597_GBSSS_contig06484,1194,GBS_Metagenome,120.27624,5.0398656,-41.122655
2058397624_GBSSS_contig06435,1193,GBS_Metagenome,311.97852,-75.22109,54.525212
2058400843_GBSSS_contig06457,1193,GBS_Metagenome,43.173277,-90.26955,46.290216
2058403122_GBSSS_contig06474,1193,GBS_Metagenome,284.69392,-29.955289,32.8776
2058403927_GBSSS_contig06479,1193,GBS_Metagenome,280.30205,-70.65093,66.648785
2058405268_GBSSS_contig06488,1193,GBS_Metagenome,-29.461614,237.87834,94.44603
2058405402_GBSSS_contig06489,1193,GBS_Metagenome,85.68315,234.08784,91.57589
2058404731_GBSSS_contig06485,1192,GBS_Metagenome,-25.844476,-30.395505,113.27078
2058380626_GBSSS_contig06320,1191,GBS_Metagenome,-510.5261,22.311408,-184.17791
2058386296_GBSSS_contig06358,1191,GBS_Metagenome,292.64809,11.375672,-32.76637
2058390886_GBSSS_contig06389,1191,GBS_Metagenome,349.6913,-66.521301,-81.25411
2058391021_GBSSS_contig06390,1191,GBS_Metagenome,-606.86871,129.49678,-370.71678
2058406206_GBSSS_contig06495,1191,GBS_Metagenome,93.85859,264.0659,72.39638
2058406877_GBSSS_contig06499,1191,GBS_Metagenome,-31.03562,178.46143,118.8999
2058402049_GBSSS_contig06467,1190,GBS_Metagenome,47.844524,-10.651858,95.50667
2058403390_GBSSS_contig06476,1190,GBS_Metagenome,-7.939743,260.4609,115.67773
2058404865_GBSSS_contig06486,1190,GBS_Metagenome,-254.76521,154.57295,7.337309
2058405536_GBSSS_contig06490,1190,GBS_Metagenome,15.284927,257.82106,99.49758
2058405938_GBSSS_contig06493,1190,GBS_Metagenome,186.75013,9.460927,122.55894
2058407011_GBSSS_contig06500,1190,GBS_Metagenome,-69.636672,30.788737,95.4681
2058407413_GBSSS_contig06503,1190,GBS_Metagenome,-476.74907,-46.551568,-131.82344
2058399770_GBSSS_contig06450,1189,GBS_Metagenome,-183.60804,-218.31887,113.79515
2058403793_GBSSS_contig06478,1189,GBS_Metagenome,224.02723,4.2472493,-91.31563
2058404463_GBSSS_contig06483,1189,GBS_Metagenome,119.71253,3.7921814,93.98151
2058407279_GBSSS_contig06502,1189,GBS_Metagenome,-148.72865,-183.54112,137.35659
2058374820_GBSSS_contig05769,1188,GBS_Metagenome,-44.230907,175.26292,55.173069
2058406474_GBSSS_contig06497,1188,GBS_Metagenome,-161.17374,-206.96312,167.03505
2058407815_GBSSS_contig06506,1188,GBS_Metagenome,-226.68912,-211.17572,47.426575
2058408218_GBSSS_contig06508,1188,GBS_Metagenome,262.28272,1.7904656,-3.0817143
2058358620_GBSSS_contig05661,1187,GBS_Metagenome,30.052442,176.44207,72.00907
2058405804_GBSSS_contig06492,1187,GBS_Metagenome,-107.31574,-253.33084,138.58558
2058407145_GBSSS_contig06501,1187,GBS_Metagenome,41.735036,290.85483,57.202747
2058408486_GBSSS_contig06510,1187,GBS_Metagenome,-2.0852097,224.31528,38.01105
2058408888_GBSSS_contig06513,1187,GBS_Metagenome,-151.38725,-228.72451,138.90933
2058409022_GBSSS_contig06514,1187,GBS_Metagenome,-106.81419,55.761706,44.680664
2058409961_GBSSS_contig06520,1187,GBS_Metagenome,436.39477,-51.54114,-134.97645
2058393451_GBSSS_contig06406,1186,GBS_Metagenome,40.971644,-7.790167,101.16652
2058407547_GBSSS_contig06504,1186,GBS_Metagenome,-251.21971,-319.66704,224.70399
2058408754_GBSSS_contig06512,1186,GBS_Metagenome,-253.72802,-227.62425,128.21368
2058409424_GBSSS_contig06517,1186,GBS_Metagenome,-249.40748,70.83937,29.585395
2058404999_GBSSS_contig06487,1185,GBS_Metagenome,-86.33471,133.59969,126.30072
2058408620_GBSSS_contig06511,1185,GBS_Metagenome,294.15386,-76.02903,75.53952
2058409290_GBSSS_contig06516,1185,GBS_Metagenome,14.727832,197.07534,105.55503
2058409693_GBSSS_contig06518,1185,GBS_Metagenome,441.63133,-94.67724,-170.91487
2058410095_GBSSS_contig06521,1185,GBS_Metagenome,388.11227,-53.679514,-97.57349
2058410229_GBSSS_contig06522,1184,GBS_Metagenome,-327.73811,-7.561953,-30.162881
2058410363_GBSSS_contig06523,1184,GBS_Metagenome,-117.38993,124.21122,58.25386
2058351062_GBSSS_contig06528,1183,GBS_Metagenome,-69.161988,-251.30308,147.29029
2058405670_GBSSS_contig06491,1183,GBS_Metagenome,-221.49029,-180.03419,43.526301
2058410765_GBSSS_contig06526,1183,GBS_Metagenome,-158.6011,-218.17523,99.66369
2058410899_GBSSS_contig06527,1183,GBS_Metagenome,-57.205533,-200.80767,134.93543
2058381167_GBSSS_contig06531,1182,GBS_Metagenome,52.644438,208.20296,109.90945
2058410631_GBSSS_contig06525,1182,GBS_Metagenome,345.91403,-95.45984,26.930099
2058414004_GBSSS_contig06535,1182,GBS_Metagenome,-464.37083,62.075398,-291.61034
2058351197_GBSSS_contig06529,1181,GBS_Metagenome,-380.4409,-251.48683,143.84741
2058354302_GBSSS_contig06540,1181,GBS_Metagenome,435.93753,-52.426878,-151.00477
2058366182_GBSSS_contig06530,1181,GBS_Metagenome,291.07981,-70.73941,55.832014
2058377113_GBSSS_contig04779,1181,GBS_Metagenome,329.80003,-48.980687,-75.6616
2058396149_GBSSS_contig06532,1181,GBS_Metagenome,-130.68293,-212.15054,71.54679
2058407681_GBSSS_contig06505,1181,GBS_Metagenome,14.460131,234.21195,77.168
2058409827_GBSSS_contig06519,1181,GBS_Metagenome,363.63075,-107.05415,-113.6373
2058415489_GBSSS_contig06536,1181,GBS_Metagenome,309.92045,-53.914945,47.91584
2058355787_GBSSS_contig06541,1180,GBS_Metagenome,-195.04688,-276.09771,77.51723
2058357272_GBSSS_contig06542,1180,GBS_Metagenome,399.2401,-69.29986,-133.32669
2058372660_GBSSS_contig05754,1180,GBS_Metagenome,-344.34505,40.258904,9.936654
2058407949_GBSSS_contig06507,1180,GBS_Metagenome,10.725169,135.75835,148.32132
2058412519_GBSSS_contig06534,1180,GBS_Metagenome,-113.3524,-62.633473,0.46107348
2058416974_GBSSS_contig06537,1180,GBS_Metagenome,-404.6469,-293.25065,97.64097
2058376306_GBSSS_contig06291,1179,GBS_Metagenome,-183.77485,-60.50541,34.126267
2058406340_GBSSS_contig06496,1179,GBS_Metagenome,85.14037,214.67096,63.3143
2058351332_GBSSS_contig06538,1178,GBS_Metagenome,-71.2495,241.07965,34.487201
2058366317_GBSSS_contig06548,1178,GBS_Metagenome,-221.10732,-233.04302,132.81065
2058369287_GBSSS_contig06550,1178,GBS_Metagenome,-191.91606,-188.67583,96.91752
2058360242_GBSSS_contig06544,1177,GBS_Metagenome,9.301642,241.51904,81.81768
2058363212_GBSSS_contig06546,1177,GBS_Metagenome,-92.93382,-177.10952,136.20789
2058367802_GBSSS_contig06549,1177,GBS_Metagenome,-77.90867,-214.46558,92.91807
2058379682_GBSSS_contig06558,1177,GBS_Metagenome,-278.52489,-246.30312,213.77692
2058401647_GBSSS_contig06464,1177,GBS_Metagenome,-39.760021,359.36579,87.11696
2058372257_GBSSS_contig06552,1176,GBS_Metagenome,331.43943,-69.775202,7.615307
2058375227_GBSSS_contig06555,1176,GBS_Metagenome,122.42517,6.8460812,95.50611
2058381302_GBSSS_contig06559,1176,GBS_Metagenome,465.55334,-70.40509,-168.20622
2058385757_GBSSS_contig06563,1176,GBS_Metagenome,375.44983,-54.084947,-108.53885
2058373742_GBSSS_contig06554,1175,GBS_Metagenome,-8.159375,209.43979,138.99032
2058376712_GBSSS_contig06556,1175,GBS_Metagenome,4.8818602,259.85547,106.00506
2058378601_GBSSS_contig06306,1175,GBS_Metagenome,-97.46303,221.26328,51.83829
2058387242_GBSSS_contig06564,1175,GBS_Metagenome,-32.068939,210.75705,83.89381
2058388727_GBSSS_contig06565,1175,GBS_Metagenome,-148.86025,-237.84082,76.85496
2058390212_GBSSS_contig06566,1175,GBS_Metagenome,-359.00837,36.965971,-163.78089
2058393182_GBSSS_contig06568,1175,GBS_Metagenome,317.13423,-74.3113,-80.49734
2058397759_GBSSS_contig06572,1175,GBS_Metagenome,330.64941,-37.686075,71.4035
2058364697_GBSSS_contig06547,1174,GBS_Metagenome,-78.24943,288.52803,99.68665
2058378197_GBSSS_contig06557,1174,GBS_Metagenome,68.307666,243.00437,81.83357
2058394667_GBSSS_contig06569,1174,GBS_Metagenome,334.95385,-24.766308,68.023886
2058403659_GBSSS_contig06576,1174,GBS_Metagenome,-431.70085,-287.0868,127.99073
2058405134_GBSSS_contig06577,1174,GBS_Metagenome,197.12329,-14.27692,43.238391
2058361727_GBSSS_contig06545,1173,GBS_Metagenome,-87.19284,108.05627,-2.1537131
2058384272_GBSSS_contig06561,1173,GBS_Metagenome,214.34791,3.4945939,106.08297
2058391697_GBSSS_contig06567,1173,GBS_Metagenome,-242.91337,-197.50178,142.05443
2058396284_GBSSS_contig06571,1173,GBS_Metagenome,159.01466,-49.116242,63.151144
2058399234_GBSSS_contig06573,1173,GBS_Metagenome,-213.29182,2.7450458,-131.75281
2058400709_GBSSS_contig06574,1173,GBS_Metagenome,-130.97812,-295.83008,68.24272
2058401781_GBSSS_contig06465,1173,GBS_Metagenome,-547.8599,3.9940271,-239.46034
2058410497_GBSSS_contig06524,1173,GBS_Metagenome,-263.05776,64.18902,-27.044717
2058411034_GBSSS_contig06533,1173,GBS_Metagenome,222.4495,78.00114,25.839667
2058411439_GBSSS_contig06583,1173,GBS_Metagenome,132.45995,-52.23344,151.74845
2058411709_GBSSS_contig06585,1173,GBS_Metagenome,459.879,-44.349032,-173.42451
2058406609_GBSSS_contig06578,1172,GBS_Metagenome,319.05048,-4.1920046,-76.89227
2058408084_GBSSS_contig06579,1172,GBS_Metagenome,-180.36977,-187.46616,87.69726
2058411169_GBSSS_contig06581,1172,GBS_Metagenome,-98.72842,-165.94326,132.63019
2058411979_GBSSS_contig06587,1172,GBS_Metagenome,-133.1428,-211.45208,49.046487
2058412114_GBSSS_contig06588,1172,GBS_Metagenome,202.49397,16.187689,17.017119
2058382787_GBSSS_contig06560,1171,GBS_Metagenome,296.7426,-41.717459,-66.224816
2058397623_GBSSS_contig05923,1171,GBS_Metagenome,175.03101,-49.577962,16.986277
2058411844_GBSSS_contig06586,1170,GBS_Metagenome,236.44229,-18.668601,1.7413872
2058412924_GBSSS_contig06594,1170,GBS_Metagenome,-337.98471,-268.16664,190.10523
2058413059_GBSSS_contig06595,1170,GBS_Metagenome,-570.76432,113.31621,-364.91595
2058413599_GBSSS_contig06599,1170,GBS_Metagenome,164.9914,-71.01171,13.328609
2058413734_GBSSS_contig06600,1170,GBS_Metagenome,-28.065863,258.29314,65.659916
2058370772_GBSSS_contig06551,1168,GBS_Metagenome,-280.18291,-211.85353,52.914281
2058412789_GBSSS_contig06593,1168,GBS_Metagenome,53.521888,-89.13975,114.23265
2058413194_GBSSS_contig06596,1168,GBS_Metagenome,17.970491,186.40146,179.74453
2058414409_GBSSS_contig06604,1168,GBS_Metagenome,-138.94461,-216.80743,98.49973
2058414679_GBSSS_contig06606,1168,GBS_Metagenome,128.34024,-25.357171,-15.631385
2058415219_GBSSS_contig06610,1168,GBS_Metagenome,-277.58913,-126.47768,105.15197
2058415354_GBSSS_contig06611,1168,GBS_Metagenome,-43.972621,322.16597,69.167735
2058359971_GBSSS_contig06179,1167,GBS_Metagenome,140.87157,-16.52147,63.413217
2058408352_GBSSS_contig06509,1167,GBS_Metagenome,30.470265,201.13737,38.792208
2058414814_GBSSS_contig06607,1167,GBS_Metagenome,-111.28054,-271.14794,128.75576
2058415894_GBSSS_contig06614,1167,GBS_Metagenome,-322.80073,-123.74341,46.469136
2058373876_GBSSS_contig06273,1166,GBS_Metagenome,-141.54287,-153.28061,58.012136
2058402184_GBSSS_contig06575,1166,GBS_Metagenome,475.86399,-107.72895,-142.65776
2058409559_GBSSS_contig06580,1166,GBS_Metagenome,-555.20416,115.56944,-316.127
2058413464_GBSSS_contig06598,1166,GBS_Metagenome,-193.91414,59.313296,46.019701
2058415084_GBSSS_contig06609,1166,GBS_Metagenome,-300.38799,67.338446,-146.93973
2058416164_GBSSS_contig06616,1166,GBS_Metagenome,388.57497,-125.2209,33.772312
2058416299_GBSSS_contig06617,1166,GBS_Metagenome,-49.748335,31.532333,52.415762
2058416569_GBSSS_contig06619,1166,GBS_Metagenome,-237.97872,-234.60087,42.25739
2058416704_GBSSS_contig06620,1166,GBS_Metagenome,25.890172,255.15336,125.03925
2058416839_GBSSS_contig06621,1166,GBS_Metagenome,-25.401922,268.43012,80.51106
2058416434_GBSSS_contig06618,1165,GBS_Metagenome,130.22954,230.56208,23.964759
2058417244_GBSSS_contig06623,1165,GBS_Metagenome,-20.363315,249.49932,63.560315
2058412654_GBSSS_contig06591,1164,GBS_Metagenome,-216.50783,4.482289,48.703249
2058415624_GBSSS_contig06612,1164,GBS_Metagenome,31.763319,224.09121,71.68252
2058417109_GBSSS_contig06622,1164,GBS_Metagenome,318.91909,10.428523,53.637913
2058417514_GBSSS_contig06625,1164,GBS_Metagenome,445.33811,-73.11101,-142.22509
2058417649_GBSSS_contig06626,1164,GBS_Metagenome,-291.22534,-323.45747,49.771526
2058395880_GBSSS_contig06423,1163,GBS_Metagenome,-405.39142,-302.05672,163.27066
2058417379_GBSSS_contig06624,1163,GBS_Metagenome,440.0074,-63.380723,-139.41137
2058351467_GBSSS_contig06632,1162,GBS_Metagenome,-329.10941,-8.509508,-8.537851
2058352547_GBSSS_contig06640,1162,GBS_Metagenome,119.35945,-86.02951,32.172336
2058414274_GBSSS_contig06603,1162,GBS_Metagenome,45.704127,297.78721,93.1357
2058417919_GBSSS_contig06628,1162,GBS_Metagenome,-102.69812,252.75915,89.54736
2058351737_GBSSS_contig06634,1161,GBS_Metagenome,132.92237,-116.54839,-78.34813
2058352412_GBSSS_contig06639,1161,GBS_Metagenome,-464.37181,-305.65731,86.90535
2058352817_GBSSS_contig06539,1161,GBS_Metagenome,-105.71001,-74.32236,61.610976
2058418054_GBSSS_contig06629,1161,GBS_Metagenome,499.90444,-92.96112,-158.26335
2058418189_GBSSS_contig06630,1161,GBS_Metagenome,-279.6227,-231.17073,85.46146
2058353222_GBSSS_contig06644,1160,GBS_Metagenome,-128.30342,-213.25598,90.56187
2058354842_GBSSS_contig06655,1160,GBS_Metagenome,-136.90208,147.0497,36.289652
2058418324_GBSSS_contig06631,1160,GBS_Metagenome,-348.40092,42.452893,-98.91735
2058351872_GBSSS_contig06635,1159,GBS_Metagenome,-170.06409,233.28291,13.336281
2058352007_GBSSS_contig06636,1159,GBS_Metagenome,43.033802,285.98927,34.47388
2058352277_GBSSS_contig06638,1159,GBS_Metagenome,-179.75419,-251.42278,78.39608
2058352952_GBSSS_contig06642,1159,GBS_Metagenome,-126.53396,-236.2346,127.29878
2058353357_GBSSS_contig06645,1159,GBS_Metagenome,-108.90586,80.31135,45.033863
2058354707_GBSSS_contig06654,1159,GBS_Metagenome,86.24189,218.97099,102.4429
2058355922_GBSSS_contig06662,1159,GBS_Metagenome,389.20399,-68.556999,-99.66873
2058395746_GBSSS_contig06422,1159,GBS_Metagenome,-25.995494,207.25859,103.44628
2058406743_GBSSS_contig06498,1159,GBS_Metagenome,-131.19169,97.57615,19.240389
2058414949_GBSSS_contig06608,1159,GBS_Metagenome,-130.63064,229.04049,21.614208
2058353492_GBSSS_contig06646,1158,GBS_Metagenome,-472.87443,37.223312,-188.0186
2058353762_GBSSS_contig06648,1158,GBS_Metagenome,-346.55495,14.537292,-115.93498
2058354437_GBSSS_contig06652,1158,GBS_Metagenome,291.15037,-81.8972,74.41777
2058354977_GBSSS_contig06656,1158,GBS_Metagenome,-178.64532,-195.46835,56.772394
2058355112_GBSSS_contig06657,1158,GBS_Metagenome,44.31266,-31.419598,-36.661989
2058355382_GBSSS_contig06659,1158,GBS_Metagenome,445.54132,-76.88884,-137.18971
2058355517_GBSSS_contig06660,1158,GBS_Metagenome,-111.24274,203.95683,56.561043
2058355652_GBSSS_contig06661,1158,GBS_Metagenome,-79.78341,210.21161,112.8099
2058356597_GBSSS_contig06667,1158,GBS_Metagenome,-279.61731,44.990484,-128.85817
2058406072_GBSSS_contig06494,1158,GBS_Metagenome,301.25116,-89.44327,72.66973
2058352682_GBSSS_contig06641,1157,GBS_Metagenome,101.88178,124.26344,91.58667
2058353087_GBSSS_contig06643,1157,GBS_Metagenome,353.22532,-62.812946,-66.314066
2058353627_GBSSS_contig06647,1157,GBS_Metagenome,475.88121,-71.51984,-153.84215
2058353897_GBSSS_contig06649,1157,GBS_Metagenome,153.68983,-5.1455362,6.6010077
2058355247_GBSSS_contig06658,1157,GBS_Metagenome,-411.28682,46.610529,-226.99761
2058357002_GBSSS_contig06670,1157,GBS_Metagenome,226.88743,-53.087146,83.71202
2058357137_GBSSS_contig06671,1157,GBS_Metagenome,142.06857,197.60265,60.387362
2058359027_GBSSS_contig06683,1157,GBS_Metagenome,-550.23381,143.1486,-367.01364
2058352142_GBSSS_contig06637,1156,GBS_Metagenome,-199.58799,-200.37997,52.163202
2058354167_GBSSS_contig06651,1156,GBS_Metagenome,-24.015558,-270.17641,121.49081
2058356327_GBSSS_contig06665,1156,GBS_Metagenome,456.46146,-62.908069,-160.96122
2058356732_GBSSS_contig06668,1156,GBS_Metagenome,-190.15738,-204.57759,52.821069
2058356867_GBSSS_contig06669,1156,GBS_Metagenome,-225.16844,-38.287403,32.052755
2058357542_GBSSS_contig06673,1156,GBS_Metagenome,319.08814,-9.179149,-71.96462
2058357677_GBSSS_contig06674,1156,GBS_Metagenome,28.043267,-99.49688,175.56455
2058357947_GBSSS_contig06676,1156,GBS_Metagenome,32.559352,229.19232,19.360628
2058359297_GBSSS_contig06685,1156,GBS_Metagenome,-126.41384,-197.37984,151.39418
2058397356_GBSSS_contig06432,1156,GBS_Metagenome,-225.64374,-239.00156,65.073365
2058358082_GBSSS_contig06677,1155,GBS_Metagenome,-575.19952,99.32104,-312.5689
2058358892_GBSSS_contig06682,1155,GBS_Metagenome,257.15788,-81.1111,51.733668
2058356462_GBSSS_contig06666,1154,GBS_Metagenome,-85.58368,-224.10801,121.43502
2058358352_GBSSS_contig06679,1154,GBS_Metagenome,-97.8159,139.10295,48.050401
2058359432_GBSSS_contig06686,1154,GBS_Metagenome,-90.9377,-162.95398,72.87469
2058359702_GBSSS_contig06688,1154,GBS_Metagenome,-234.74773,-177.54716,121.71348
2058351602_GBSSS_contig06633,1153,GBS_Metagenome,294.13881,-80.878,72.52693
2058358217_GBSSS_contig06678,1153,GBS_Metagenome,334.71305,-57.391894,-124.23607
2058358487_GBSSS_contig06680,1153,GBS_Metagenome,-339.59891,0.51212658,-18.812857
2058358622_GBSSS_contig06681,1153,GBS_Metagenome,-143.61354,79.00522,50.417633
2058359162_GBSSS_contig06684,1153,GBS_Metagenome,-173.76926,172.83098,42.19978
2058359837_GBSSS_contig06689,1153,GBS_Metagenome,-347.5885,-29.829009,-34.587308
2058359972_GBSSS_contig06690,1153,GBS_Metagenome,-236.70738,-114.68779,63.248171
2058415759_GBSSS_contig06613,1153,GBS_Metagenome,422.02538,-88.55126,-164.73905
2058357407_GBSSS_contig06672,1152,GBS_Metagenome,339.22336,-29.852256,-149.5788
2058359567_GBSSS_contig06687,1152,GBS_Metagenome,-118.6605,-223.2475,97.92993
2058361052_GBSSS_contig06698,1152,GBS_Metagenome,301.74725,-61.238051,34.751668
2058415757_GBSSS_contig05593,1152,GBS_Metagenome,280.96376,-58.37202,-30.164232
2058360782_GBSSS_contig06696,1151,GBS_Metagenome,370.4141,-36.141987,-69.312173
2058360917_GBSSS_contig06697,1151,GBS_Metagenome,96.49927,35.566874,-0.55601322
2058361187_GBSSS_contig06699,1151,GBS_Metagenome,23.403184,210.80024,82.59258
2058361592_GBSSS_contig06702,1151,GBS_Metagenome,-1.3112428,235.09899,137.25964
2058361862_GBSSS_contig06703,1151,GBS_Metagenome,-463.42058,65.183482,-266.29288
2058361997_GBSSS_contig06704,1151,GBS_Metagenome,375.76714,-28.554141,-121.36432
2058356057_GBSSS_contig06663,1150,GBS_Metagenome,5.6613368,320.46623,125.63964
2058360107_GBSSS_contig06691,1150,GBS_Metagenome,-4.379753,239.34946,69.06074
2058360377_GBSSS_contig06693,1150,GBS_Metagenome,-13.75325,263.41126,83.00936
2058360647_GBSSS_contig06695,1150,GBS_Metagenome,60.710685,-54.817749,118.51091
2058361322_GBSSS_contig06700,1150,GBS_Metagenome,-41.090238,10.97439,40.120647
2058362402_GBSSS_contig06707,1150,GBS_Metagenome,-387.08082,2.4128692,-70.03976
2058362807_GBSSS_contig06710,1150,GBS_Metagenome,-140.04851,-267.75056,104.46954
2058363347_GBSSS_contig06713,1150,GBS_Metagenome,-555.43194,58.270828,-346.71266
2058361457_GBSSS_contig06701,1149,GBS_Metagenome,-255.16827,-193.0747,20.995247
2058362132_GBSSS_contig06705,1149,GBS_Metagenome,355.02747,-71.53748,39.846744
2058362942_GBSSS_contig06711,1149,GBS_Metagenome,0.31675819,226.24287,99.20554
2058363752_GBSSS_contig06716,1149,GBS_Metagenome,-409.08091,-2.9399174,-75.42696
2058364022_GBSSS_contig06718,1149,GBS_Metagenome,209.31225,-6.581729,-52.738182
2058364157_GBSSS_contig06719,1149,GBS_Metagenome,-40.23593,-234.73142,128.63732
2058362267_GBSSS_contig06706,1148,GBS_Metagenome,-29.559656,169.14142,27.957237
2058362672_GBSSS_contig06709,1148,GBS_Metagenome,-84.14,-239.58445,120.09872
2058365102_GBSSS_contig06725,1148,GBS_Metagenome,-97.05332,278.49976,-21.480298
2058365237_GBSSS_contig06726,1148,GBS_Metagenome,-409.7702,-296.95715,90.63579
2058365507_GBSSS_contig06728,1148,GBS_Metagenome,-68.394767,208.48576,104.16133
2058356192_GBSSS_contig06664,1147,GBS_Metagenome,4.3459458,140.78757,110.34618
2058363482_GBSSS_contig06714,1147,GBS_Metagenome,-77.78253,203.75278,57.724212
2058363617_GBSSS_contig06715,1147,GBS_Metagenome,-61.529608,206.43189,53.850804
