Contig,Organism,Size,dim1,dim2,dim3
110722_44OP9GOODcontig00053,OP9_single_cells,2543,342.89318,-49.004235,73.9515
110722_32OP9GOODcontig00047,OP9_single_cells,2539,269.68746,-50.005837,143.13957
110722_44OP9GOODcontig00054,OP9_single_cells,2537,267.33343,-58.988286,242.73543
110722_28OP9GOODcontig00042,OP9_single_cells,2531,337.14828,-33.220334,138.92837
110722_35OP9GOODcontig00033,OP9_single_cells,2523,337.83862,-44.813853,191.09125
110722_22OP9GOODcontig00018,OP9_single_cells,2521,288.44032,-83.13515,109.0957
110722_22OP9GOODcontig00019,OP9_single_cells,2512,305.07813,-4.3610364,69.403411
110722_44OP9GOODcontig00055,OP9_single_cells,2511,320.29718,-27.906886,146.85314
110722_32OP9GOODcontig00048,OP9_single_cells,2510,339.23855,-53.814096,127.18202
091029_26OP9GOODcontig00083,OP9_single_cells,2491,298.17326,-32.69259,105.14105
110722_35OP9GOODcontig00034,OP9_single_cells,2488,271.65376,-50.245125,150.47718
110722_16OP9GOODcontig00019,OP9_single_cells,2482,309.43192,-65.932188,143.41796
110722_21OP9GOODcontig00008,OP9_single_cells,2479,259.53928,-93.61919,118.41676
110722_22OP9GOODcontig00020,OP9_single_cells,2475,312.81999,-63.96166,122.57994
110722_28OP9GOODcontig00043,OP9_single_cells,2464,282.73469,-82.85011,149.00578
110722_28OP9GOODcontig00044,OP9_single_cells,2446,312.50317,-53.475121,198.96954
110722_28OP9GOODcontig00045,OP9_single_cells,2446,356.41984,-69.958917,176.32727
110722_28OP9GOODcontig00046,OP9_single_cells,2444,329.11998,-54.733217,115.95885
110722_11OP9GOODcontig00019,OP9_single_cells,2443,318.25556,-69.474524,123.8398
091029_26OP9GOODcontig00084,OP9_single_cells,2432,317.23916,-55.691713,133.04809
091029_26OP9GOODcontig00085,OP9_single_cells,2430,371.25928,-47.730732,189.32907
110722_35OP9GOODcontig00035,OP9_single_cells,2424,356.55543,-77.85624,238.67004
091029_26OP9GOODcontig00086,OP9_single_cells,2414,179.30584,-25.383575,96.89351
091029_26OP9GOODcontig00087,OP9_single_cells,2400,227.80205,-53.055408,123.28687
110722_44OP9GOODcontig00056,OP9_single_cells,2397,263.49673,-66.374959,137.34126
091030_14OP9GOODcontig00013,OP9_single_cells,2387,202.86042,-37.486456,198.24994
110722_44OP9GOODcontig00057,OP9_single_cells,2384,269.06117,-37.05884,112.40124
110722_22OP9GOODcontig00021,OP9_single_cells,2378,261.91879,-22.501283,134.60699
110722_44OP9GOODcontig00058,OP9_single_cells,2367,273.0595,-78.28793,117.34513
091029_26OP9GOODcontig00088,OP9_single_cells,2365,179.6088,-68.349141,146.33857
091029_26OP9GOODcontig00089,OP9_single_cells,2362,346.48096,-78.60391,145.78669
110722_28OP9GOODcontig00047,OP9_single_cells,2355,304.82347,-68.604795,144.26125
110722_32OP9GOODcontig00049,OP9_single_cells,2355,162.30123,-25.490017,131.94468
110722_16OP9GOODcontig00020,OP9_single_cells,2343,322.8393,-48.655495,126.78617
110722_28OP9GOODcontig00048,OP9_single_cells,2338,260.92395,-42.220759,166.82589
110722_28OP9GOODcontig00049,OP9_single_cells,2337,274.73271,-68.267619,201.53287
110722_22OP9GOODcontig00022,OP9_single_cells,2336,322.35469,-14.658245,115.87499
110722_28OP9GOODcontig00050,OP9_single_cells,2336,335.06165,-31.120404,99.94362
110722_44OP9GOODcontig00059,OP9_single_cells,2335,324.87035,-95.90182,222.76205
091029_26OP9GOODcontig00090,OP9_single_cells,2333,150.47207,-92.66628,120.95769
110722_11OP9GOODcontig00020,OP9_single_cells,2330,311.58687,-106.83505,246.45054
110722_16OP9GOODcontig00021,OP9_single_cells,2330,212.84991,-26.957735,155.47476
110722_11OP9GOODcontig00021,OP9_single_cells,2328,323.12049,-67.892328,161.50988
110722_44OP9GOODcontig00060,OP9_single_cells,2325,328.33381,-71.40049,176.90855
091029_26OP9GOODcontig00091,OP9_single_cells,2323,338.77613,-34.086591,104.10134
110722_32OP9GOODcontig00050,OP9_single_cells,2322,348.15767,-33.487867,124.10405
110722_28OP9GOODcontig00051,OP9_single_cells,2320,220.23029,-11.6977,60.460561
110722_28OP9GOODcontig00052,OP9_single_cells,2313,306.8156,-76.19178,124.05442
110722_44OP9GOODcontig00061,OP9_single_cells,2312,263.34581,-80.7184,184.91641
091029_26OP9GOODcontig00092,OP9_single_cells,2300,142.19233,24.959571,66.83474
110722_22OP9GOODcontig00023,OP9_single_cells,2298,322.37177,-30.629606,191.70284
110722_28OP9GOODcontig00055,OP9_single_cells,2293,275.89751,-63.043554,79.58594
091029_26OP9GOODcontig00094,OP9_single_cells,2292,323.18734,-65.01271,191.75863
091029_26OP9GOODcontig00093,OP9_single_cells,2291,322.63581,-89.16978,125.20662
110722_28OP9GOODcontig00054,OP9_single_cells,2291,239.46461,-27.620691,93.26093
110722_28OP9GOODcontig00053,OP9_single_cells,2289,296.09671,-61.247109,131.00465
091029_26OP9GOODcontig00095,OP9_single_cells,2278,246.93256,-49.330281,168.11361
110722_32OP9GOODcontig00051,OP9_single_cells,2269,260.90407,-109.55679,70.53998
091029_26OP9GOODcontig00096,OP9_single_cells,2263,227.8094,19.825358,100.82989
110722_44OP9GOODcontig00062,OP9_single_cells,2262,250.76527,-70.8085,225.25832
091029_26OP9GOODcontig00097,OP9_single_cells,2235,263.09122,-68.802146,102.83931
110722_35OP9GOODcontig00036,OP9_single_cells,2231,329.84525,-74.16528,202.05255
091029_26OP9GOODcontig00098,OP9_single_cells,2225,268.15348,-57.862007,123.33727
110722_32OP9GOODcontig00052,OP9_single_cells,2203,309.07653,-48.893824,104.16112
110722_11OP9GOODcontig00022,OP9_single_cells,2192,306.57137,-29.215151,91.9492
091029_26OP9GOODcontig00099,OP9_single_cells,2186,276.98664,-36.291766,34.924015
110722_32OP9GOODcontig00053,OP9_single_cells,2179,282.50222,-100.09202,76.8922
110722_44OP9GOODcontig00063,OP9_single_cells,2177,279.61423,-51.67981,190.38607
110722_16OP9GOODcontig00022,OP9_single_cells,2176,289.19506,-39.654888,133.39242
091029_26OP9GOODcontig00100,OP9_single_cells,2158,315.29778,-45.112193,138.73881
091029_26OP9GOODcontig00101,OP9_single_cells,2155,121.25127,-66.589173,120.01381
110722_35OP9GOODcontig00037,OP9_single_cells,2153,296.21263,-78.25979,158.0593
110722_28OP9GOODcontig00056,OP9_single_cells,2151,259.68481,-76.07894,125.91264
091029_26OP9GOODcontig00102,OP9_single_cells,2147,205.09055,-8.792189,92.08437
110722_28OP9GOODcontig00057,OP9_single_cells,2146,351.18111,-80.68025,197.1578
110722_22OP9GOODcontig00024,OP9_single_cells,2144,280.42553,-33.6574,178.59793
110722_28OP9GOODcontig00058,OP9_single_cells,2133,274.2761,-86.11547,211.77009
091029_26OP9GOODcontig00104,OP9_single_cells,2116,277.82482,-82.94643,145.46357
091029_26OP9GOODcontig00103,OP9_single_cells,2114,347.37157,-92.70471,141.33602
091029_26OP9GOODcontig00105,OP9_single_cells,2108,333.03823,-88.57618,108.2431
110722_16OP9GOODcontig00023,OP9_single_cells,2102,303.74806,-9.048662,140.86632
110722_16OP9GOODcontig00024,OP9_single_cells,2092,195.20823,-46.812192,89.52293
110722_16OP9GOODcontig00025,OP9_single_cells,2085,342.92986,-46.729214,190.36024
110722_35OP9GOODcontig00038,OP9_single_cells,2078,335.24834,-34.079136,178.2172
110722_32OP9GOODcontig00054,OP9_single_cells,2077,326.29156,-117.12519,234.63853
110722_32OP9GOODcontig00055,OP9_single_cells,2075,256.71534,26.540808,138.83282
110722_16OP9GOODcontig00026,OP9_single_cells,2073,360.73625,-22.736343,156.46988
110722_16OP9GOODcontig00027,OP9_single_cells,2060,333.68692,-42.194817,125.56831
110722_44OP9GOODcontig00064,OP9_single_cells,2052,303.35816,-78.88195,133.00966
110722_16OP9GOODcontig00028,OP9_single_cells,2037,348.16614,-92.26763,159.60609
110722_32OP9GOODcontig00056,OP9_single_cells,2037,232.98422,-29.669388,142.90465
091029_26OP9GOODcontig00106,OP9_single_cells,2035,242.05104,-56.054369,90.11016
110722_16OP9GOODcontig00029,OP9_single_cells,2032,280.91574,-25.711161,190.49877
110722_44OP9GOODcontig00065,OP9_single_cells,2018,311.23449,-42.228312,198.53631
110722_32OP9GOODcontig00057,OP9_single_cells,2017,312.0726,-48.662257,113.63793
110722_35OP9GOODcontig00039,OP9_single_cells,2015,197.72844,-85.56989,142.83549
110722_28OP9GOODcontig00059,OP9_single_cells,2013,276.86939,-83.59967,199.44764
110722_16OP9GOODcontig00030,OP9_single_cells,2000,276.28685,17.998645,49.021224
Sequence0000000076,OP9_metagenome,59781,311.19858,-52.513664,145.59293
Sequence0000000082,OP9_metagenome,56982,303.55241,-44.112355,136.89711
Sequence0000000092,OP9_metagenome,50688,307.56873,-39.254726,142.11883
Sequence0000000099,OP9_metagenome,49262,287.49063,-48.858187,152.73181
Sequence0000000148,OP9_metagenome,38546,297.55782,-44.655877,139.29657
Sequence0000000154,OP9_metagenome,37015,289.66154,-38.674874,134.85948
Sequence0000000162,OP9_metagenome,36178,333.2399,-47.842676,146.57517
Sequence0000000172,OP9_metagenome,35294,304.50749,-50.440642,136.1927
Sequence0000000195,OP9_metagenome,32987,351.14688,-67.99688,160.4393
Sequence0000000207,OP9_metagenome,31452,288.09837,-35.5138,121.6061
Sequence0000000209,OP9_metagenome,31426,323.43409,-71.90176,153.05108
Sequence0000000217,OP9_metagenome,30929,274.44697,-24.27817,118.21642
Sequence0000000245,OP9_metagenome,28652,316.92332,-60.991833,156.65832
Sequence0000000261,OP9_metagenome,27256,326.19069,-68.407402,163.01383
Sequence0000000268,OP9_metagenome,26839,274.60755,-48.095362,127.05805
Sequence0000000287,OP9_metagenome,25457,324.37916,-47.931324,157.675
Sequence0000000301,OP9_metagenome,24552,273.2401,-59.477747,161.21511
Sequence0000000315,OP9_metagenome,23893,270.00834,-27.495839,121.57397
Sequence0000000351,OP9_metagenome,21999,298.74663,-50.09851,135.32603
Sequence0000000368,OP9_metagenome,21210,303.10847,-52.28251,156.19345
Sequence0000000376,OP9_metagenome,21004,314.75703,-61.584341,117.05316
Sequence0000000392,OP9_metagenome,20402,281.37837,-47.211801,138.56514
Sequence0000000394,OP9_metagenome,20268,323.88797,-75.67175,183.04545
Sequence0000000402,OP9_metagenome,20017,302.33581,-64.755936,150.88577
Sequence0000000422,OP9_metagenome,19633,302.31908,-48.372604,163.85488
Sequence0000000423,OP9_metagenome,19616,290.66681,-25.630038,99.9075
Sequence0000000424,OP9_metagenome,19555,287.95627,-49.56245,82.53756
Sequence0000000442,OP9_metagenome,18950,322.42504,-63.6062,137.72955
Sequence0000000448,OP9_metagenome,18798,312.70435,-52.425338,134.84387
Sequence0000000449,OP9_metagenome,18746,317.34731,-64.432291,147.50148
Sequence0000000451,OP9_metagenome,18690,304.90593,-49.881811,114.54422
Sequence0000000475,OP9_metagenome,18080,332.444,-62.787417,162.43766
Sequence0000000513,OP9_metagenome,17025,324.70501,-48.781313,126.99288
Sequence0000000515,OP9_metagenome,16997,254.83836,-36.733095,151.77533
Sequence0000000516,OP9_metagenome,16985,316.23613,-35.667849,143.97873
Sequence0000000528,OP9_metagenome,16852,299.77276,-73.108,163.72447
Sequence0000000540,OP9_metagenome,16596,296.03609,-26.075441,112.30233
Sequence0000000548,OP9_metagenome,16226,302.33112,-51.436497,146.42236
Sequence0000000551,OP9_metagenome,16200,331.92831,-62.197282,148.60517
Sequence0000000588,OP9_metagenome,15539,328.33227,-76.59099,115.52156
Sequence0000000610,OP9_metagenome,15196,347.44507,-72.79713,173.92473
Sequence0000000611,OP9_metagenome,15179,234.37428,-45.399963,113.60664
Sequence0000000641,OP9_metagenome,14443,265.38064,-40.502266,132.73855
Sequence0000000653,OP9_metagenome,14249,328.11065,-52.26725,150.26179
Sequence0000000655,OP9_metagenome,14198,253.67846,-17.383016,95.43653
Sequence0000000672,OP9_metagenome,13836,324.61324,-68.16376,159.2227
Sequence0000000715,OP9_metagenome,13123,311.66044,-58.242842,155.19063
Sequence0000000716,OP9_metagenome,13113,326.872,-55.74716,124.8604
Sequence0000000744,OP9_metagenome,12773,355.50704,-80.02134,182.92813
Sequence0000000749,OP9_metagenome,12660,302.7199,-72.60218,189.05908
Sequence0000000753,OP9_metagenome,12593,308.50988,-83.91593,164.98048
Sequence0000000781,OP9_metagenome,12209,278.4082,-14.782292,96.55408
Sequence0000000794,OP9_metagenome,12067,340.05412,-72.20213,135.5403
Sequence0000000797,OP9_metagenome,12056,260.50192,-28.095417,79.4535
Sequence0000000798,OP9_metagenome,12051,299.32987,-44.06633,111.05787
Sequence0000000806,OP9_metagenome,12019,291.23829,-67.051467,146.27326
Sequence0000000812,OP9_metagenome,11971,220.51953,-48.658659,140.37541
Sequence0000000827,OP9_metagenome,11779,298.75867,-21.61285,104.11702
Sequence0000000830,OP9_metagenome,11735,302.09949,-26.81553,105.79653
Sequence0000000892,OP9_metagenome,11118,297.78028,-34.309387,123.08527
Sequence0000000897,OP9_metagenome,11015,305.90042,-56.409318,143.67934
Sequence0000000919,OP9_metagenome,10792,346.26466,-82.78725,171.38632
Sequence0000000927,OP9_metagenome,10761,295.41379,-31.985121,111.29006
Sequence0000000941,OP9_metagenome,10646,261.29306,-31.73905,126.80528
Sequence0000000951,OP9_metagenome,10514,280.30646,-27.186292,126.1687
Sequence0000001005,OP9_metagenome,10117,264.87272,-39.816896,105.20979
Sequence0000001026,OP9_metagenome,9988,313.54834,-66.048619,137.2938
Sequence0000001054,OP9_metagenome,9781,310.78873,-39.254642,162.84723
Sequence0000001069,OP9_metagenome,9647,321.03869,-67.30983,127.70541
Sequence0000001100,OP9_metagenome,9411,285.86173,-42.622258,141.81181
Sequence0000001122,OP9_metagenome,9256,332.76278,-55.043198,147.49581
Sequence0000001134,OP9_metagenome,9202,285.83254,-18.07372,114.53946
Sequence0000001146,OP9_metagenome,9151,304.41824,-55.621251,157.41173
Sequence0000001193,OP9_metagenome,8837,290.77097,-37.03217,78.90792
Sequence0000001247,OP9_metagenome,8558,309.54924,-78.02067,148.29493
Sequence0000001252,OP9_metagenome,8520,293.66211,-73.80821,141.32202
Sequence0000001253,OP9_metagenome,8508,341.52048,-37.471938,151.45613
Sequence0000001272,OP9_metagenome,8404,308.05551,-71.42989,167.02735
Sequence0000001279,OP9_metagenome,8371,284.54867,-19.417692,82.6329
Sequence0000001281,OP9_metagenome,8366,305.79066,-53.270756,138.26218
Sequence0000001327,OP9_metagenome,8130,343.0553,-37.672278,112.56259
Sequence0000001372,OP9_metagenome,7903,294.4725,-57.153166,160.66932
Sequence0000001383,OP9_metagenome,7837,305.9371,-69.111504,166.88455
Sequence0000001387,OP9_metagenome,7815,329.00595,-76.44833,188.21278
Sequence0000001386,OP9_metagenome,7814,318.9179,-37.469005,80.90663
Sequence0000001510,OP9_metagenome,7262,343.75887,-93.0615,166.80006
Sequence0000001531,OP9_metagenome,7201,333.75321,-62.865446,153.45967
Sequence0000001528,OP9_metagenome,7189,332.79197,-71.36976,182.05201
Sequence0000001579,OP9_metagenome,7005,259.58688,-26.108075,88.63393
Sequence0000001619,OP9_metagenome,6860,287.08351,-8.233827,118.68752
Sequence0000001632,OP9_metagenome,6810,268.63935,-23.995804,99.79116
Sequence0000001690,OP9_metagenome,6604,259.18522,-32.183186,123.01758
Sequence0000001730,OP9_metagenome,6480,310.33884,-68.298755,165.14386
Sequence0000001734,OP9_metagenome,6453,234.17597,-51.712535,129.81444
Sequence0000001745,OP9_metagenome,6428,309.68539,-55.377644,143.19788
Sequence0000001761,OP9_metagenome,6376,288.94943,-72.58629,135.32813
Sequence0000001779,OP9_metagenome,6327,273.28581,-23.062389,71.80355
Sequence0000001809,OP9_metagenome,6260,293.53793,-59.033618,139.32695
Sequence0000001827,OP9_metagenome,6205,258.99279,-35.160706,44.811445
Sequence0000001845,OP9_metagenome,6151,308.45801,-62.654732,106.51466
Sequence0000001967,OP9_metagenome,5815,281.50878,-12.547073,91.75831
Sequence0000001978,OP9_metagenome,5777,265.40136,-31.303076,101.84118
Sequence0000001989,OP9_metagenome,5763,287.97692,-39.5703,91.44492
Sequence0000002063,OP9_metagenome,5605,256.02773,-8.67783,112.16954
Sequence0000002081,OP9_metagenome,5562,239.76743,-53.522329,107.0258
Sequence0000002090,OP9_metagenome,5540,313.1016,-65.606317,167.00719
Sequence0000002103,OP9_metagenome,5505,284.66284,-10.371928,137.19426
Sequence0000002106,OP9_metagenome,5501,265.43888,-52.839535,135.51027
Sequence0000002113,OP9_metagenome,5455,313.33659,-79.7965,191.71355
Sequence0000002164,OP9_metagenome,5360,281.90428,-61.292399,164.18542
Sequence0000002175,OP9_metagenome,5336,277.63743,-27.478094,126.6825
Sequence0000002177,OP9_metagenome,5326,378.52598,-40.953766,171.03331
Sequence0000002245,OP9_metagenome,5202,275.78894,-36.386721,132.99062
Sequence0000002265,OP9_metagenome,5166,256.36625,-40.818918,106.05637
Sequence0000002270,OP9_metagenome,5155,291.41763,-7.694687,149.1196
Sequence0000002288,OP9_metagenome,5108,260.25454,-15.566348,83.7949
Sequence0000002292,OP9_metagenome,5093,277.50975,-40.024257,95.75622
Sequence0000002316,OP9_metagenome,5048,274.95972,-43.142015,120.31712
Sequence0000002341,OP9_metagenome,4979,296.88155,-56.4795,108.66611
Sequence0000002351,OP9_metagenome,4958,251.56824,-30.833334,125.85657
Sequence0000002372,OP9_metagenome,4914,265.36559,-50.616531,137.77323
Sequence0000002389,OP9_metagenome,4886,347.22219,-85.44228,154.14847
Sequence0000002504,OP9_metagenome,4684,255.11661,-76.68024,68.188407
Sequence0000002563,OP9_metagenome,4599,306.2899,-35.364994,156.3688
Sequence0000002647,OP9_metagenome,4472,312.33181,-58.564646,133.21868
Sequence0000002659,OP9_metagenome,4460,288.33434,-82.77472,154.90062
Sequence0000002674,OP9_metagenome,4437,278.42752,-3.3804141,10.305239
Sequence0000002692,OP9_metagenome,4402,301.9184,-79.56445,160.083
Sequence0000002788,OP9_metagenome,4232,315.08687,-102.28687,165.54671
Sequence0000002811,OP9_metagenome,4215,324.57796,51.552263,-85.83309
Sequence0000002874,OP9_metagenome,4133,309.8697,-40.683244,166.39056
Sequence0000002867,OP9_metagenome,4127,281.07086,-54.46098,60.643548
Sequence0000002900,OP9_metagenome,4090,324.7489,-77.7112,180.40519
Sequence0000002931,OP9_metagenome,4043,290.27005,-89.03678,106.26938
Sequence0000002976,OP9_metagenome,3985,245.1799,-16.813496,84.6076
Sequence0000002977,OP9_metagenome,3982,289.21655,-20.140862,78.73544
Sequence0000002979,OP9_metagenome,3981,265.33542,-64.13358,167.78188
Sequence0000002994,OP9_metagenome,3952,340.72983,-78.58795,180.6224
Sequence0000003064,OP9_metagenome,3876,271.40246,-47.198907,75.45839
Sequence0000003077,OP9_metagenome,3858,353.7478,-35.12572,108.5385
Sequence0000003110,OP9_metagenome,3822,260.22878,-46.538037,140.51646
Sequence0000003152,OP9_metagenome,3768,312.64184,-34.887979,124.01249
Sequence0000003171,OP9_metagenome,3734,331.88239,-9.78306,33.493957
Sequence0000003193,OP9_metagenome,3709,282.19415,-45.92168,87.07706
Sequence0000003221,OP9_metagenome,3682,245.35651,-54.704258,147.33593
Sequence0000003280,OP9_metagenome,3615,292.71466,-14.007112,134.40392
Sequence0000003289,OP9_metagenome,3605,347.45452,-83.79511,198.50285
Sequence0000003333,OP9_metagenome,3567,309.60069,-111.56432,143.70251
Sequence0000003516,OP9_metagenome,3390,376.16642,59.210781,-100.90024
Sequence0000003545,OP9_metagenome,3363,252.81893,-0.8933169,75.23712
Sequence0000003554,OP9_metagenome,3350,334.88609,-14.35154,61.438671
Sequence0000003563,OP9_metagenome,3350,349.17547,-59.912741,189.48482
Sequence0000003605,OP9_metagenome,3313,314.68241,-98.46606,155.76638
Sequence0000003623,OP9_metagenome,3306,294.29085,-94.28727,100.00326
Sequence0000003633,OP9_metagenome,3298,325.88507,-60.23612,164.71238
Sequence0000003639,OP9_metagenome,3294,294.87906,-31.428383,123.73431
Sequence0000003698,OP9_metagenome,3235,291.27553,-93.69752,203.01435
Sequence0000003732,OP9_metagenome,3199,315.27167,-56.135919,96.86411
Sequence0000003804,OP9_metagenome,3136,331.50012,-20.945071,34.957993
Sequence0000003830,OP9_metagenome,3115,304.51169,-8.931447,88.73564
